genus,species,percent_cover,plot,native,richness,year,c_value
liatris,spicata,2,G3,1,1,1987,7
dichanthelium,leibergii,15,G3,1,1,1987,10
physalis,longifolia,3,G3,1,1,1987,0
ratibida,pinnata,3,G3,1,1,1987,4
rosa,carolina,30,G3,1,1,1987,5
silphium,laciniatum,10,G3,1,1,1987,5
silphium,terebinthinaceum,10,G3,1,1,1987,5
maianthemum,stellatum,4,G3,1,1,1987,5
solidago,rigida,5,G3,1,1,1987,3
symphyotrichum,laeve,15,H3,1,1,1987,9
carex,sp.,3,H3,1,1,1987,7
cirsium,discolor,1,H3,1,1,1987,3
comandra,umbellata,30,H3,1,1,1987,9
equisetum,arvense,3,H3,1,1,1987,0
eryngium,yuccifolium,2,H3,1,1,1987,9
fragaria,virginiana,15,H3,1,1,1987,0
oxalis,violacea,2,H3,1,1,1987,8
dichanthelium,leibergii,25,H3,1,1,1987,10
phalaris,arundinacea,3,H3,0,1,1987,0
ratibida,pinnata,10,H3,1,1,1987,4
rosa,carolina,35,H3,1,1,1987,5
solidago,rigida,15,H3,1,1,1987,3
taraxacum,officinale,1,H3,0,1,1987,0
zizia,aurea,35,H3,1,1,1987,5
achillea,millefolium,1,I3,1,1,1987,0
allium,cernuum,6,I3,1,1,1987,7
symphyotrichum,laeve,10,I3,1,1,1987,9
comandra,umbellata,25,I3,1,1,1987,9
erigeron,strigosus,3,I3,1,1,1987,5
eryngium,yuccifolium,10,I3,1,1,1987,9
fragaria,virginiana,5,I3,1,1,1987,0
liatris,sp.,3,I3,1,1,1987,7
dichanthelium,leibergii,15,I3,1,1,1987,10
phlox,pilosa ssp. fulgida,3,I3,1,1,1987,8
ratibida,pinnata,10,I3,1,1,1987,4
rosa,carolina,20,I3,1,1,1987,5
silphium,laciniatum,3,I3,1,1,1987,5
silphium,terebinthinaceum,3,I3,1,1,1987,5
solidago,rigida,4,I3,1,1,1987,3
solidago,sp.,3,I3,1,1,1987,5
sporobolus,heterolepis,10,I3,1,1,1987,10
zizia,aurea,35,I3,1,1,1987,5
ambrosia,artemisiifolia,2,J3,1,1,1987,0
carex,sp.,3,J3,1,1,1987,7
comandra,umbellata,15,J3,1,1,1987,9
eryngium,yuccifolium,5,J3,1,1,1987,9
galium,sp.,4,J3,1,1,1987,5
dichanthelium,leibergii,2,J3,1,1,1987,10
pycnanthemum,virginianum,85,J3,1,1,1987,5
ratibida,pinnata,3,J3,1,1,1987,4
rosa,carolina,15,J3,1,1,1987,5
silphium,laciniatum,10,J3,1,1,1987,5
solidago,canadensis,3,J3,1,1,1987,1
solidago,rigida,2,J3,1,1,1987,3
viola,sororia,2,J3,1,1,1987,3
apocynum,cannabinum,20,K3,1,1,1987,2
bidens,frondosa,10,K3,1,1,1987,1
carex,sp.,35,K3,1,1,1987,7
geum,canadense,15,K3,1,1,1987,1
helianthus,grosseserratus,3,K3,1,1,1987,4
lycopus,americanus,10,K3,1,1,1987,4
lythrum,salicaria,3,K3,0,1,1987,0
potentilla,sp.,15,K3,1,1,1987,3
verbena,hastata,3,K3,1,1,1987,4
symphyotrichum,lanceolatum,5,L3,1,1,1987,3
carex,sp.,82,L3,1,1,1987,7
glyceria,striata,5,L3,1,1,1987,4
lycopus,americanus,3,L3,1,1,1987,4
solidago,canadensis,10,L3,1,1,1987,1
syringa,vulgaris,15,L3,0,1,1987,0
acer,saccharinum,5,A4,1,1,1987,1
ambrosia,artemisiifolia,2,A4,1,1,1987,0
bidens,frondosa,1,A4,1,1,1987,1
calamagrostis,canadensis,15,A4,1,1,1987,6
carex,sp.,10,A4,1,1,1987,7
erigeron,strigosus,2,A4,1,1,1987,5
geum,canadense,5,A4,1,1,1987,1
helianthus,grosseserratus,70,A4,1,1,1987,4
lycopus,americanus,2,A4,1,1,1987,4
polygonum,sp.,2,A4,1,1,1987,2
rorippa,palustris,4,A4,1,1,1987,4
rosa,carolina,15,A4,1,1,1987,5
solidago,canadensis,10,A4,1,1,1987,1
allium,cernuum,3,B4,1,1,1987,7
apocynum,cannabinum,5,B4,1,1,1987,2
symphyotrichum,ericoides,5,B4,1,1,1987,6
symphyotrichum,novae-angliae,5,B4,1,1,1987,3
symphyotrichum,lanceolatum,5,B4,1,1,1987,3
carex,sp.,20,B4,1,1,1987,7
erigeron,strigosus,2,B4,1,1,1987,5
fragaria,virginiana,15,B4,1,1,1987,0
pycnanthemum,virginianum,5,B4,1,1,1987,5
rosa,carolina,60,B4,1,1,1987,5
rudbeckia,hirta,2,B4,1,1,1987,1
silphium,terebinthinaceum,15,B4,1,1,1987,5
solidago,canadensis,15,B4,1,1,1987,1
tradescantia,ohiensis,8,B4,1,1,1987,3
viola,sororia,1,B4,1,1,1987,3
allium,canadense,2,C4,1,1,1987,3
comandra,umbellata,5,C4,1,1,1987,9
calystegia,sepium,3,C4,1,1,1987,1
eryngium,yuccifolium,3,C4,1,1,1987,9
juncus,balticus ssp. littoralis,3,C4,1,1,1987,2
lycopus,americanus,2,C4,1,1,1987,4
pycnanthemum,virginianum,30,C4,1,1,1987,5
rhamnus,cathartica,15,C4,0,1,1987,0
rosa,carolina,35,C4,1,1,1987,5
silphium,terebinthinaceum,10,C4,1,1,1987,5
spartina,pectinata,3,C4,1,1,1987,4
sporobolus,heterolepis,8,C4,1,1,1987,10
tradescantia,ohiensis,2,C4,1,1,1987,3
veronicastrum,virginicum,8,C4,1,1,1987,8
viola,sororia,3,C4,1,1,1987,3
ambrosia,artemisiifolia,4,D4,1,1,1987,0
apocynum,cannabinum,8,D4,1,1,1987,2
symphyotrichum,novae-angliae,3,D4,1,1,1987,3
calystegia,sepium,3,D4,1,1,1987,1
erigeron,strigosus,1,D4,1,1,1987,5
fragaria,virginiana,4,D4,1,1,1987,0
galium,sp.,2,D4,1,1,1987,5
juncus,dudleyi,5,D4,1,1,1987,2
lycopus,americanus,4,D4,1,1,1987,4
pycnanthemum,virginianum,60,D4,1,1,1987,5
rosa,carolina,60,D4,1,1,1987,5
solidago,riddellii,3,D4,1,1,1987,8
tradescantia,ohiensis,3,D4,1,1,1987,3
ulmus,rubra,1,D4,1,1,1987,4
veronicastrum,virginicum,3,D4,1,1,1987,8
allium,canadense,1,E4,1,1,1987,3
allium,cernuum,3,E4,1,1,1987,7
symphyotrichum,ericoides,2,E4,1,1,1987,6
baptisia,bracteata,15,E4,1,1,1987,10
carex,sp.,5,E4,1,1,1987,7
coreopsis,palmata,4,E4,1,1,1987,10
eryngium,yuccifolium,4,E4,1,1,1987,9
galium,sp.,20,E4,1,1,1987,5
geum,canadense,2,E4,1,1,1987,1
heuchera,richardsonii,1,E4,1,1,1987,10
liatris,spicata,5,E4,1,1,1987,7
dichanthelium,leibergii,5,E4,1,1,1987,10
panicum,virgatum,2,E4,1,1,1987,3
rosa,carolina,70,E4,1,1,1987,5
silphium,terebinthinaceum,10,E4,1,1,1987,5
solidago,canadensis,8,E4,1,1,1987,1
solidago,rigida,5,E4,1,1,1987,3
spartina,pectinata,5,E4,1,1,1987,4
viola,sororia,8,E4,1,1,1987,3
allium,cernuum,2,F4,1,1,1987,7
symphyotrichum,laeve,5,F4,1,1,1987,9
comandra,umbellata,40,F4,1,1,1987,9
coreopsis,palmata,40,F4,1,1,1987,10
eryngium,yuccifolium,15,F4,1,1,1987,9
fragaria,virginiana,5,F4,1,1,1987,0
gentiana,puberulenta,4,F4,1,1,1987,10
liatris,sp.,4,F4,1,1,1987,7
dichanthelium,leibergii,2,F4,1,1,1987,10
parthenium,integrifolium,2,F4,1,1,1987,8
rosa,carolina,5,F4,1,1,1987,5
rudbeckia,hirta,1,F4,1,1,1987,1
scutellaria,parvula,2,F4,1,1,1987,7
silphium,terebinthinaceum,2,F4,1,1,1987,5
solidago,riddellii,2,F4,1,1,1987,8
spartina,pectinata,10,F4,1,1,1987,4
valeriana,edulis var. ciliata,5,F4,1,1,1987,10
viola,pedatifida,2,F4,1,1,1987,9
zizia,aurea,3,F4,1,1,1987,5
allium,canadense,3,G4,1,1,1987,3
allium,cernuum,3,G4,1,1,1987,7
symphyotrichum,laeve,15,G4,1,1,1987,9
carex,sp.,3,G4,1,1,1987,7
comandra,umbellata,10,G4,1,1,1987,9
coreopsis,palmata,15,G4,1,1,1987,10
equisetum,arvense,5,G4,1,1,1987,0
eryngium,yuccifolium,3,G4,1,1,1987,9
fragaria,virginiana,5,G4,1,1,1987,0
lithospermum,canescens,2,G4,1,1,1987,8
dichanthelium,leibergii,25,G4,1,1,1987,10
poa,pratensis,1,G4,0,1,1987,0
drymocallis,arguta,8,G4,1,1,1987,10
rosa,carolina,15,G4,1,1,1987,5
scutellaria,parvula,3,G4,1,1,1987,7
silphium,laciniatum,5,G4,1,1,1987,5
heserostipa,spartea,5,G4,1,1,1987,8
viola,pedatifida,3,G4,1,1,1987,9
zizia,aurea,5,G4,1,1,1987,5
achillea,millefolium,3,H4,1,1,1987,0
elymus,repens,5,H4,0,1,1987,0
allium,canadense,2,H4,1,1,1987,3
allium,cernuum,15,H4,1,1,1987,7
andropogon,gerardii,5,H4,1,1,1987,5
symphyotrichum,ericoides,10,H4,1,1,1987,6
symphyotrichum,laeve,15,H4,1,1,1987,9
coreopsis,palmata,15,H4,1,1,1987,10
equisetum,arvense,10,H4,1,1,1987,0
fragaria,virginiana,5,H4,1,1,1987,0
lithospermum,canescens,2,H4,1,1,1987,8
poa,pratensis,5,H4,0,1,1987,0
rosa,carolina,50,H4,1,1,1987,5
silphium,laciniatum,5,H4,1,1,1987,5
maianthemum,stellatum,15,H4,1,1,1987,5
solidago,canadensis,15,H4,1,1,1987,1
zizia,aurea,20,H4,1,1,1987,5
achillea,millefolium,3,I4,1,1,1987,0
allium,cernuum,8,I4,1,1,1987,7
andropogon,gerardii,5,I4,1,1,1987,5
symphyotrichum,laeve,15,I4,1,1,1987,9
comandra,umbellata,15,I4,1,1,1987,9
equisetum,arvense,5,I4,1,1,1987,0
eryngium,yuccifolium,8,I4,1,1,1987,9
liatris,sp.,3,I4,1,1,1987,7
dichanthelium,leibergii,20,I4,1,1,1987,10
dalea,purpurea,3,I4,1,1,1987,9
phlox,pilosa ssp. fulgida,8,I4,1,1,1987,8
rosa,carolina,85,I4,1,1,1987,5
rudbeckia,hirta,2,I4,1,1,1987,1
silphium,terebinthinaceum,3,I4,1,1,1987,5
tradescantia,ohiensis,3,I4,1,1,1987,3
zizia,aurea,25,I4,1,1,1987,5
allium,canadense,3,J4,1,1,1987,3
allium,cernuum,3,J4,1,1,1987,7
symphyotrichum,ericoides,3,J4,1,1,1987,6
comandra,umbellata,20,J4,1,1,1987,9
equisetum,arvense,3,J4,1,1,1987,0
eryngium,yuccifolium,4,J4,1,1,1987,9
fragaria,virginiana,2,J4,1,1,1987,0
dichanthelium,leibergii,15,J4,1,1,1987,10
ratibida,pinnata,15,J4,1,1,1987,4
silphium,integrifolium,5,J4,1,1,1987,5
silphium,laciniatum,15,J4,1,1,1987,5
silphium,terebinthinaceum,15,J4,1,1,1987,5
maianthemum,stellatum,15,J4,1,1,1987,5
solidago,rigida,2,J4,1,1,1987,3
sporobolus,heterolepis,25,J4,1,1,1987,10
zizia,aurea,4,J4,1,1,1987,5
apocynum,cannabinum,3,K4,1,1,1987,2
symphyotrichum,laeve,2,K4,1,1,1987,9
symphyotrichum,lanceolatum,5,K4,1,1,1987,3
carex,sp.,75,K4,1,1,1987,7
geum,canadense,8,K4,1,1,1987,1
helianthus,grosseserratus,10,K4,1,1,1987,4
juncus,balticus ssp. littoralis,2,K4,1,1,1987,2
lycopus,americanus,3,K4,1,1,1987,4
pycnanthemum,virginianum,3,K4,1,1,1987,5
rosa,carolina,40,K4,1,1,1987,5
symphyotrichum,lanceolatum,15,L4,1,1,1987,3
carex,sp.,85,L4,1,1,1987,7
cornus,racemosa,25,L4,1,1,1987,1
lycopus,americanus,4,L4,1,1,1987,4
lythrum,salicaria,5,L4,0,1,1987,0
potentilla,sp.,4,L4,1,1,1987,3
rorippa,palustris,15,L4,1,1,1987,4
solidago,canadensis,10,L4,1,1,1987,1
taraxacum,officinale,3,L4,0,1,1987,0
ambrosia,artemisiifolia,1,A5,1,1,1987,0
bidens,frondosa,2,A5,1,1,1987,1
erigeron,strigosus,20,A5,1,1,1987,5
schedonorus,arundinaceus,10,A5,0,1,1987,0
geum,canadense,40,A5,1,1,1987,1
glechoma,hederacea,50,A5,0,1,1987,0
helianthus,grosseserratus,75,A5,1,1,1987,4
poa,pratensis,5,A5,0,1,1987,0
rosa,carolina,10,A5,1,1,1987,5
scutellaria,parvula,8,A5,1,1,1987,7
solidago,canadensis,15,A5,1,1,1987,1
stachys,tenuifolia,5,A5,1,1,1987,5
tradescantia,ohiensis,10,A5,1,1,1987,3
vitis,riparia,10,A5,1,1,1987,1
zizia,aurea,30,A5,1,1,1987,5
allium,cernuum,15,B4,1,1,1987,7
amorpha,canescens,5,B4,1,1,1987,10
symphyotrichum,laeve,3,B4,1,1,1987,9
baptisia,alba var. macrophylla,8,B4,1,1,1987,8
coreopsis,palmata,15,B4,1,1,1987,10
eryngium,yuccifolium,10,B4,1,1,1987,9
fragaria,virginiana,5,B4,1,1,1987,0
gentiana,puberulenta,2,B4,1,1,1987,10
helianthus,grosseserratus,2,B4,1,1,1987,4
helianthus,pauciflorus,3,B4,1,1,1987,9
dichanthelium,leibergii,2,B4,1,1,1987,10
pedicularis,canadensis,10,B4,1,1,1987,9
rosa,carolina,25,B4,1,1,1987,5
rudbeckia,hirta,4,B4,1,1,1987,1
silphium,integrifolium,8,B4,1,1,1987,5
silphium,terebinthinaceum,15,B4,1,1,1987,5
sporobolus,heterolepis,20,B4,1,1,1987,10
zizia,aurea,25,B4,1,1,1987,5
achillea,millefolium,2,C5,1,1,1987,0
allium,cernuum,15,C5,1,1,1987,7
amorpha,canescens,4,C5,1,1,1987,10
schizachyrium,scoparium,2,C5,1,1,1987,5
symphyotrichum,laeve,5,C5,1,1,1987,9
baptisia,alba var. macrophylla,5,C5,1,1,1987,8
comandra,umbellata,40,C5,1,1,1987,9
coreopsis,palmata,15,C5,1,1,1987,10
eryngium,yuccifolium,8,C5,1,1,1987,9
fragaria,virginiana,20,C5,1,1,1987,0
juncus,balticus ssp. littoralis,2,C5,1,1,1987,2
liatris,sp.,2,C5,1,1,1987,7
parthenium,integrifolium,5,C5,1,1,1987,8
pedicularis,canadensis,5,C5,1,1,1987,9
ratibida,pinnata,4,C5,1,1,1987,4
rosa,carolina,40,C5,1,1,1987,5
rudbeckia,hirta,1,C5,1,1,1987,1
silphium,integrifolium,2,C5,1,1,1987,5
silphium,terebinthinaceum,2,C5,1,1,1987,5
spartina,pectinata,2,C5,1,1,1987,4
allium,canadense,1,D5,1,1,1987,3
allium,cernuum,1,D5,1,1,1987,7
andropogon,gerardii,10,D5,1,1,1987,5
eryngium,yuccifolium,2,D5,1,1,1987,9
fragaria,virginiana,4,D5,1,1,1987,0
liatris,sp.,2,D5,1,1,1987,7
dichanthelium,leibergii,10,D5,1,1,1987,10
parthenium,integrifolium,10,D5,1,1,1987,8
phlox,pilosa ssp. fulgida,2,D5,1,1,1987,8
ratibida,pinnata,2,D5,1,1,1987,4
solidago,rigida,5,D5,1,1,1987,3
sporobolus,heterolepis,70,D5,1,1,1987,10
tradescantia,ohiensis,1,D5,1,1,1987,3
viola,sororia,1,D5,1,1,1987,3
zizia,aurea,4,D5,1,1,1987,5
ambrosia,artemisiifolia,2,E5,1,1,1987,0
apocynum,cannabinum,30,E5,1,1,1987,2
symphyotrichum,ericoides,8,E5,1,1,1987,6
symphyotrichum,pilosum,2,E5,1,1,1987,0
calamagrostis,canadensis,25,E5,1,1,1987,6
carex,sp.,15,E5,1,1,1987,7
fragaria,virginiana,1,E5,1,1,1987,0
galium,sp.,15,E5,1,1,1987,5
helianthus,pauciflorus,3,E5,1,1,1987,9
lycopus,americanus,2,E5,1,1,1987,4
lythrum,alatum,8,E5,1,1,1987,7
panicum,virgatum,5,E5,1,1,1987,3
pycnanthemum,virginianum,10,E5,1,1,1987,5
rosa,carolina,20,E5,1,1,1987,5
packera,paupercula,20,E5,1,1,1987,4
solidago,canadensis,10,E5,1,1,1987,1
spartina,pectinata,2,E5,1,1,1987,4
tradescantia,ohiensis,2,E5,1,1,1987,3
ulmus,rubra,1,E5,1,1,1987,4
achillea,millefolium,1,F5,1,1,1987,0
allium,canadense,1,F5,1,1,1987,3
allium,cernuum,1,F5,1,1,1987,7
ambrosia,artemisiifolia,2,F5,1,1,1987,0
symphyotrichum,novae-angliae,5,F5,1,1,1987,3
carex,sp.,8,F5,1,1,1987,7
comandra,umbellata,5,F5,1,1,1987,9
calystegia,sepium,2,F5,1,1,1987,1
coreopsis,palmata,2,F5,1,1,1987,10
eryngium,yuccifolium,20,F5,1,1,1987,9
galium,sp.,5,F5,1,1,1987,5
lycopus,americanus,2,F5,1,1,1987,4
dichanthelium,leibergii,5,F5,1,1,1987,10
poa,pratensis,1,F5,0,1,1987,0
pycnanthemum,virginianum,5,F5,1,1,1987,5
rosa,carolina,10,F5,1,1,1987,5
scutellaria,parvula,1,F5,1,1,1987,7
solidago,canadensis,20,F5,1,1,1987,1
solidago,rigida,2,F5,1,1,1987,3
spartina,pectinata,2,F5,1,1,1987,4
sporobolus,heterolepis,65,F5,1,1,1987,10
tradescantia,ohiensis,2,F5,1,1,1987,3
vicia,americana,1,F5,1,1,1987,4
viola,sororia,2,F5,1,1,1987,3
allium,cernuum,4,G5,1,1,1987,7
amorpha,canescens,5,G5,1,1,1987,10
andropogon,gerardii,4,G5,1,1,1987,5
symphyotrichum,laeve,10,G5,1,1,1987,9
comandra,umbellata,30,G5,1,1,1987,9
coreopsis,palmata,65,G5,1,1,1987,10
eryngium,yuccifolium,2,G5,1,1,1987,9
fragaria,virginiana,8,G5,1,1,1987,0
gentiana,puberulenta,2,G5,1,1,1987,10
liatris,sp.,5,G5,1,1,1987,7
lithospermum,canescens,2,G5,1,1,1987,8
phlox,pilosa ssp. fulgida,2,G5,1,1,1987,8
rosa,carolina,35,G5,1,1,1987,5
silphium,laciniatum,15,G5,1,1,1987,5
silphium,terebinthinaceum,3,G5,1,1,1987,5
spartina,pectinata,1,G5,1,1,1987,4
sporobolus,heterolepis,20,G5,1,1,1987,10
amorpha,canescens,1,H5,1,1,1987,10
symphyotrichum,laeve,2,H5,1,1,1987,9
coreopsis,palmata,15,H5,1,1,1987,10
equisetum,arvense,8,H5,1,1,1987,0
fragaria,virginiana,5,H5,1,1,1987,0
dalea,purpurea,2,H5,1,1,1987,9
rosa,carolina,15,H5,1,1,1987,5
silphium,laciniatum,5,H5,1,1,1987,5
silphium,terebinthinaceum,5,H5,1,1,1987,5
maianthemum,stellatum,3,H5,1,1,1987,5
achillea,millefolium,2,I5,1,1,1987,0
allium,cernuum,3,I5,1,1,1987,7
andropogon,gerardii,3,I5,1,1,1987,5
schizachyrium,scoparium,5,I5,1,1,1987,5
symphyotrichum,laeve,10,I5,1,1,1987,9
comandra,umbellata,30,I5,1,1,1987,9
coreopsis,palmata,25,I5,1,1,1987,10
eryngium,yuccifolium,20,I5,1,1,1987,9
fragaria,virginiana,5,I5,1,1,1987,0
liatris,sp.,2,I5,1,1,1987,7
dichanthelium,leibergii,25,I5,1,1,1987,10
rosa,carolina,80,I5,1,1,1987,5
scutellaria,parvula,5,I5,1,1,1987,7
solidago,rigida,5,I5,1,1,1987,3
allium,canadense,4,J5,1,1,1987,3
allium,cernuum,5,J5,1,1,1987,7
andropogon,gerardii,1,J5,1,1,1987,5
symphyotrichum,laeve,10,J5,1,1,1987,9
carex,sp.,8,J5,1,1,1987,7
comandra,umbellata,25,J5,1,1,1987,9
coreopsis,palmata,25,J5,1,1,1987,10
eryngium,yuccifolium,5,J5,1,1,1987,9
ratibida,pinnata,5,J5,1,1,1987,4
rosa,carolina,50,J5,1,1,1987,5
rudbeckia,hirta,2,J5,1,1,1987,1
silphium,integrifolium,5,J5,1,1,1987,5
silphium,terebinthinaceum,8,J5,1,1,1987,5
andropogon,gerardii,2,K5,1,1,1987,5
comandra,umbellata,5,K5,1,1,1987,9
fragaria,virginiana,3,K5,1,1,1987,0
dichanthelium,leibergii,5,K5,1,1,1987,10
pycnanthemum,virginianum,90,K5,1,1,1987,5
ratibida,pinnata,5,K5,1,1,1987,4
rosa,carolina,8,K5,1,1,1987,5
silphium,terebinthinaceum,15,K5,1,1,1987,5
maianthemum,stellatum,8,K5,1,1,1987,5
solidago,rigida,3,K5,1,1,1987,3
spartina,pectinata,2,K5,1,1,1987,4
viola,sororia,2,K5,1,1,1987,3
ambrosia,trifida,75,L5,1,1,1987,0
symphyotrichum,lanceolatum,15,L5,1,1,1987,3
carex,sp.,20,L5,1,1,1987,7
daucus,carota,1,L5,0,1,1987,0
galium,sp.,10,L5,1,1,1987,5
geum,canadense,10,L5,1,1,1987,1
lycopus,americanus,2,L5,1,1,1987,4
solidago,canadensis,5,L5,1,1,1987,1
spartina,pectinata,30,L5,1,1,1987,4
tradescantia,ohiensis,2,L5,1,1,1987,3
calystegia,sepium,5,A6,1,1,1987,1
schedonorus,arundinaceus,15,A6,0,1,1987,0
geum,canadense,8,A6,1,1,1987,1
glechoma,hederacea,75,A6,0,1,1987,0
helianthus,grosseserratus,5,A6,1,1,1987,4
silphium,integrifolium,3,A6,1,1,1987,5
solidago,canadensis,35,A6,1,1,1987,1
tradescantia,ohiensis,3,A6,1,1,1987,3
zizia,aurea,20,A6,1,1,1987,5
achillea,millefolium,4,B6,1,1,1987,0
allium,cernuum,15,B6,1,1,1987,7
amorpha,canescens,15,B6,1,1,1987,10
andropogon,gerardii,2,B6,1,1,1987,5
symphyotrichum,ericoides,3,B6,1,1,1987,6
symphyotrichum,laeve,8,B6,1,1,1987,9
baptisia,alba var. macrophylla,4,B6,1,1,1987,8
coreopsis,palmata,85,B6,1,1,1987,10
fragaria,virginiana,40,B6,1,1,1987,0
dichanthelium,leibergii,3,B6,1,1,1987,10
poa,pratensis,2,B6,0,1,1987,0
ratibida,pinnata,3,B6,1,1,1987,4
rosa,carolina,30,B6,1,1,1987,5
silphium,terebinthinaceum,10,B6,1,1,1987,5
solidago,canadensis,5,B6,1,1,1987,1
viola,pedatifida,1,B6,1,1,1987,9
zizia,aurea,30,B6,1,1,1987,5
achillea,millefolium,4,C6,1,1,1987,0
allium,cernuum,15,C6,1,1,1987,7
amorpha,canescens,2,C6,1,1,1987,10
symphyotrichum,laeve,15,C6,1,1,1987,9
comandra,umbellata,60,C6,1,1,1987,9
coreopsis,palmata,25,C6,1,1,1987,10
eryngium,yuccifolium,5,C6,1,1,1987,9
fragaria,virginiana,8,C6,1,1,1987,0
gentiana,puberulenta,3,C6,1,1,1987,10
liatris,sp.,5,C6,1,1,1987,7
lithospermum,canescens,3,C6,1,1,1987,8
dichanthelium,leibergii,40,C6,1,1,1987,10
parthenium,integrifolium,25,C6,1,1,1987,8
ratibida,pinnata,5,C6,1,1,1987,4
silphium,terebinthinaceum,30,C6,1,1,1987,5
viola,pedatifida,2,C6,1,1,1987,9
zizia,aurea,10,C6,1,1,1987,5
allium,canadense,1,D6,1,1,1987,3
allium,cernuum,5,D6,1,1,1987,7
baptisia,alba var. macrophylla,8,D6,1,1,1987,8
comandra,umbellata,35,D6,1,1,1987,9
eryngium,yuccifolium,5,D6,1,1,1987,9
fragaria,virginiana,30,D6,1,1,1987,0
liatris,sp.,3,D6,1,1,1987,7
dichanthelium,leibergii,1,D6,1,1,1987,10
ratibida,pinnata,8,D6,1,1,1987,4
rosa,carolina,5,D6,1,1,1987,5
silphium,terebinthinaceum,40,D6,1,1,1987,5
solidago,rigida,15,D6,1,1,1987,3
spartina,pectinata,3,D6,1,1,1987,4
sporobolus,heterolepis,30,D6,1,1,1987,10
vicia,americana,1,D6,1,1,1987,4
andropogon,gerardii,5,E6,1,1,1987,5
apocynum,cannabinum,1,E6,1,1,1987,2
symphyotrichum,laeve,3,E6,1,1,1987,9
carex,sp.,15,E6,1,1,1987,7
comandra,umbellata,25,E6,1,1,1987,9
eryngium,yuccifolium,3,E6,1,1,1987,9
gentiana,puberulenta,3,E6,1,1,1987,10
helianthus,pauciflorus,2,E6,1,1,1987,9
lycopus,americanus,1,E6,1,1,1987,4
lysimachia,quadriflora,4,E6,1,1,1987,10
panicum,virgatum,35,E6,1,1,1987,3
phlox,pilosa ssp. fulgida,3,E6,1,1,1987,8
poa,pratensis,5,E6,0,1,1987,0
pycnanthemum,virginianum,50,E6,1,1,1987,5
rudbeckia,hirta,1,E6,1,1,1987,1
packera,paupercula,15,E6,1,1,1987,4
silphium,laciniatum,10,E6,1,1,1987,5
solidago,riddellii,5,E6,1,1,1987,8
valeriana,edulis var. ciliata,2,E6,1,1,1987,10
andropogon,gerardii,8,F6,1,1,1987,5
symphyotrichum,ericoides,2,F6,1,1,1987,6
symphyotrichum,laeve,3,F6,1,1,1987,9
calamagrostis,canadensis,10,F6,1,1,1987,6
carex,sp.,20,F6,1,1,1987,7
eryngium,yuccifolium,8,F6,1,1,1987,9
fragaria,virginiana,2,F6,1,1,1987,0
galium,sp.,5,F6,1,1,1987,5
geum,canadense,2,F6,1,1,1987,1
dichanthelium,leibergii,5,F6,1,1,1987,10
pycnanthemum,virginianum,20,F6,1,1,1987,5
rosa,carolina,5,F6,1,1,1987,5
sporobolus,heterolepis,75,F6,1,1,1987,10
allium,canadense,2,G6,1,1,1987,3
allium,cernuum,3,G6,1,1,1987,7
amorpha,canescens,2,G6,1,1,1987,10
symphyotrichum,laeve,5,G6,1,1,1987,9
carex,sp.,15,G6,1,1,1987,7
comandra,umbellata,4,G6,1,1,1987,9
coreopsis,palmata,25,G6,1,1,1987,10
eryngium,yuccifolium,3,G6,1,1,1987,9
fragaria,virginiana,2,G6,1,1,1987,0
liatris,sp.,5,G6,1,1,1987,7
dichanthelium,leibergii,5,G6,1,1,1987,10
panicum,virgatum,3,G6,1,1,1987,3
ratibida,pinnata,5,G6,1,1,1987,4
rosa,carolina,45,G6,1,1,1987,5
silphium,terebinthinaceum,4,G6,1,1,1987,5
solidago,sp.,2,G6,1,1,1987,5
sporobolus,heterolepis,60,G6,1,1,1987,10
symphyotrichum,laeve,1,H6,1,1,1987,9
equisetum,arvense,2,H6,1,1,1987,0
rosa,carolina,2,H6,1,1,1987,5
silphium,laciniatum,2,H6,1,1,1987,5
maianthemum,stellatum,4,H6,1,1,1987,5
achillea,millefolium,3,I6,1,1,1987,0
allium,cernuum,10,I6,1,1,1987,7
andropogon,gerardii,2,I6,1,1,1987,5
symphyotrichum,laeve,15,I6,1,1,1987,9
comandra,umbellata,40,I6,1,1,1987,9
coreopsis,palmata,50,I6,1,1,1987,10
equisetum,arvense,5,I6,1,1,1987,0
fragaria,virginiana,25,I6,1,1,1987,0
liatris,sp.,3,I6,1,1,1987,7
dichanthelium,leibergii,30,I6,1,1,1987,10
parthenium,integrifolium,10,I6,1,1,1987,8
ratibida,pinnata,5,I6,1,1,1987,4
rosa,carolina,80,I6,1,1,1987,5
silphium,laciniatum,5,I6,1,1,1987,5
silphium,terebinthinaceum,5,I6,1,1,1987,5
sporobolus,heterolepis,15,I6,1,1,1987,10
zizia,aurea,8,I6,1,1,1987,5
andropogon,gerardii,2,J6,1,1,1987,5
anemone,cylindrica,3,J6,1,1,1987,8
comandra,umbellata,40,J6,1,1,1987,9
coreopsis,palmata,30,J6,1,1,1987,10
eryngium,yuccifolium,10,J6,1,1,1987,9
fragaria,virginiana,8,J6,1,1,1987,0
liatris,sp.,2,J6,1,1,1987,7
dichanthelium,leibergii,5,J6,1,1,1987,10
phlox,pilosa ssp. fulgida,3,J6,1,1,1987,8
poa,pratensis,2,J6,0,1,1987,0
ratibida,pinnata,15,J6,1,1,1987,4
rosa,carolina,25,J6,1,1,1987,5
